case_id,benchmark_version,snapshot_date,product_id,drug_codes,din_list,brand_name,language,split,stratum,input,expected_output,evaluation_type,source_metadata
hc_dpd_0b9795cd092f8676_en,0.2.0,2026-07-02,hc_dpd_0b9795cd092f8676,"[""99106"",""99107""]","[""02501430"",""02501449""]",NOREPINEPHRINE BITARTRATE IN 5% DEXTROSE INJECTION,en,census,multi_variant,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 99106
DIN: 02501430
BRAND_NAME: NOREPINEPHRINE BITARTRATE IN 5% DEXTROSE INJECTION
ACTIVE_INGREDIENTS:
- NAME=NOREPINEPHRINE (NOREPINEPHRINE BITARTRATE); STRENGTH=0.016; UNIT=MG
DOSAGE_FORMS: SOLUTION
ROUTES: INTRAVENOUS
SCHEDULES: ETHICAL
PRODUCT_STATUS: MARKETED
COMPANY: BAXTER CORPORATION

VARIANT 2
DRUG_CODE: 99107
DIN: 02501449
BRAND_NAME: NOREPINEPHRINE BITARTRATE IN 5% DEXTROSE INJECTION
ACTIVE_INGREDIENTS:
- NAME=NOREPINEPHRINE (NOREPINEPHRINE BITARTRATE); STRENGTH=0.032; UNIT=MG
DOSAGE_FORMS: SOLUTION
ROUTES: INTRAVENOUS
SCHEDULES: ETHICAL
PRODUCT_STATUS: MARKETED
COMPANY: BAXTER CORPORATION","{""din"":[""02501430"",""02501449""],""brand_name"":""NOREPINEPHRINE BITARTRATE IN 5% DEXTROSE INJECTION"",""active_ingredients"":[{""name"":""NOREPINEPHRINE (NOREPINEPHRINE BITARTRATE)"",""strength"":0.016,""unit"":""MG""},{""name"":""NOREPINEPHRINE (NOREPINEPHRINE BITARTRATE)"",""strength"":0.032,""unit"":""MG""}],""dosage_forms"":[""SOLUTION""],""routes"":[""INTRAVENOUS""],""schedule"":[""ETHICAL""],""product_status"":""MARKETED"",""company"":""BAXTER CORPORATION""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[10339,10340],""drug.txt"":[10339,10340],""form.txt"":[10559,10560],""ingred.txt"":[14921,14922],""route.txt"":[12306,12307],""schedule.txt"":[10643,10644],""status.txt"":[42575,42578]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""99106"",""99107""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_0b9795cd092f8676_fr,0.2.0,2026-07-02,hc_dpd_0b9795cd092f8676,"[""99106"",""99107""]","[""02501430"",""02501449""]",NOREPINEPHRINE BITARTRATE IN 5% DEXTROSE INJECTION,fr,census,multi_variant,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 99106
DIN: 02501430
NOM_COMMERCIAL: NOREPINEPHRINE BITARTRATE IN 5% DEXTROSE INJECTION
INGRÉDIENTS_ACTIFS:
- NOM=Norépinéphrine (Bitartrate de norépinéphrine); CONCENTRATION=0.016; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Solution
VOIES_ADMINISTRATION: Intraveineuse
ANNEXES: Spécialité médicale
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: BAXTER CORPORATION

VARIANTE 2
DRUG_CODE: 99107
DIN: 02501449
NOM_COMMERCIAL: NOREPINEPHRINE BITARTRATE IN 5% DEXTROSE INJECTION
INGRÉDIENTS_ACTIFS:
- NOM=Norépinéphrine (Bitartrate de norépinéphrine); CONCENTRATION=0.032; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Solution
VOIES_ADMINISTRATION: Intraveineuse
ANNEXES: Spécialité médicale
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: BAXTER CORPORATION","{""din"":[""02501430"",""02501449""],""brand_name"":""NOREPINEPHRINE BITARTRATE IN 5% DEXTROSE INJECTION"",""active_ingredients"":[{""name"":""Norépinéphrine (Bitartrate de norépinéphrine)"",""strength"":0.016,""unit"":""MG""},{""name"":""Norépinéphrine (Bitartrate de norépinéphrine)"",""strength"":0.032,""unit"":""MG""}],""dosage_forms"":[""Solution""],""routes"":[""Intraveineuse""],""schedule"":[""Spécialité médicale""],""product_status"":""COMMERCIALISÉ"",""company"":""BAXTER CORPORATION""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[10339,10340],""drug.txt"":[10339,10340],""form.txt"":[10559,10560],""ingred.txt"":[14921,14922],""route.txt"":[12306,12307],""schedule.txt"":[10643,10644],""status.txt"":[42575,42578]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""99106"",""99107""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_0cc391cdcffec260_en,0.2.0,2026-07-02,hc_dpd_0cc391cdcffec260,"[""101484""]","[""02525844""]",ACETAMINOPHEN EXTRA STRENGTH TABLETS,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 101484
DIN: 02525844
BRAND_NAME: ACETAMINOPHEN EXTRA STRENGTH TABLETS
ACTIVE_INGREDIENTS:
- NAME=ACETAMINOPHEN; STRENGTH=500; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: NON-PRESCRIPTION DRUGS
PRODUCT_STATUS: MARKETED
COMPANY: GRANULES INDIA LIMITED","{""din"":[""02525844""],""brand_name"":""ACETAMINOPHEN EXTRA STRENGTH TABLETS"",""active_ingredients"":[{""name"":""ACETAMINOPHEN"",""strength"":500,""unit"":""MG""}],""dosage_forms"":[""TABLET""],""routes"":[""ORAL""],""schedule"":[""NON-PRESCRIPTION DRUGS""],""product_status"":""MARKETED"",""company"":""GRANULES INDIA LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[11463],""drug.txt"":[11463],""form.txt"":[11729],""ingred.txt"":[16595],""route.txt"":[13833],""schedule.txt"":[11835],""status.txt"":[45255]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""101484""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_0cc391cdcffec260_fr,0.2.0,2026-07-02,hc_dpd_0cc391cdcffec260,"[""101484""]","[""02525844""]",ACETAMINOPHEN EXTRA STRENGTH TABLETS,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 101484
DIN: 02525844
NOM_COMMERCIAL: ACETAMINOPHEN EXTRA STRENGTH TABLETS
INGRÉDIENTS_ACTIFS:
- NOM=Acétaminophène; CONCENTRATION=500; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sans ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: GRANULES INDIA LIMITED","{""din"":[""02525844""],""brand_name"":""ACETAMINOPHEN EXTRA STRENGTH TABLETS"",""active_ingredients"":[{""name"":""Acétaminophène"",""strength"":500,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sans ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""GRANULES INDIA LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[11463],""drug.txt"":[11463],""form.txt"":[11729],""ingred.txt"":[16595],""route.txt"":[13833],""schedule.txt"":[11835],""status.txt"":[45255]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""101484""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_0dae7dc96b835c3f_en,0.2.0,2026-07-02,hc_dpd_0dae7dc96b835c3f,"[""37454""]","[""02226383""]",TEVA-PROCTOSONE,en,census,multi_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 37454
DIN: 02226383
BRAND_NAME: TEVA-PROCTOSONE
ACTIVE_INGREDIENTS:
- NAME=DIBUCAINE HYDROCHLORIDE; STRENGTH=0.5; UNIT=%
- NAME=HYDROCORTISONE (HYDROCORTISONE ACETATE); STRENGTH=0.5; UNIT=%
- NAME=FRAMYCETIN SULFATE; STRENGTH=1; UNIT=%
- NAME=ESCULIN; STRENGTH=1; UNIT=%
DOSAGE_FORMS: OINTMENT
ROUTES: RECTAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: TEVA CANADA LIMITED","{""din"":[""02226383""],""brand_name"":""TEVA-PROCTOSONE"",""active_ingredients"":[{""name"":""DIBUCAINE HYDROCHLORIDE"",""strength"":0.5,""unit"":""%""},{""name"":""ESCULIN"",""strength"":1,""unit"":""%""},{""name"":""FRAMYCETIN SULFATE"",""strength"":1,""unit"":""%""},{""name"":""HYDROCORTISONE (HYDROCORTISONE ACETATE)"",""strength"":0.5,""unit"":""%""}],""dosage_forms"":[""OINTMENT""],""routes"":[""RECTAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""TEVA CANADA LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[1826],""drug.txt"":[1826],""form.txt"":[1839],""ingred.txt"":[2770,2771,2772,2773],""route.txt"":[2173],""schedule.txt"":[1835],""status.txt"":[9548]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""37454""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_0dae7dc96b835c3f_fr,0.2.0,2026-07-02,hc_dpd_0dae7dc96b835c3f,"[""37454""]","[""02226383""]",TEVA-PROCTOSONE,fr,census,multi_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 37454
DIN: 02226383
NOM_COMMERCIAL: TEVA-PROCTOSONE
INGRÉDIENTS_ACTIFS:
- NOM=Chlorhydrate de dibucaïne; CONCENTRATION=0.5; UNITÉ=%
- NOM=Hydrocortisone (Acétate d'hydrocortisone); CONCENTRATION=0.5; UNITÉ=%
- NOM=Sulfate de framycétine; CONCENTRATION=1; UNITÉ=%
- NOM=Esculine; CONCENTRATION=1; UNITÉ=%
FORMES_PHARMACEUTIQUES: Pommade
VOIES_ADMINISTRATION: Rectale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: TEVA CANADA LIMITED","{""din"":[""02226383""],""brand_name"":""TEVA-PROCTOSONE"",""active_ingredients"":[{""name"":""Chlorhydrate de dibucaïne"",""strength"":0.5,""unit"":""%""},{""name"":""Esculine"",""strength"":1,""unit"":""%""},{""name"":""Hydrocortisone (Acétate d'hydrocortisone)"",""strength"":0.5,""unit"":""%""},{""name"":""Sulfate de framycétine"",""strength"":1,""unit"":""%""}],""dosage_forms"":[""Pommade""],""routes"":[""Rectale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""TEVA CANADA LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[1826],""drug.txt"":[1826],""form.txt"":[1839],""ingred.txt"":[2770,2771,2772,2773],""route.txt"":[2173],""schedule.txt"":[1835],""status.txt"":[9548]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""37454""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_0ff7fdee31a49189_en,0.2.0,2026-07-02,hc_dpd_0ff7fdee31a49189,"[""59976""]","[""00060364""]","10% DEXTROSE INJECTION, USP",en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 59976
DIN: 00060364
BRAND_NAME: 10% DEXTROSE INJECTION, USP
ACTIVE_INGREDIENTS:
- NAME=DEXTROSE; STRENGTH=10; UNIT=G
DOSAGE_FORMS: SOLUTION
ROUTES: INTRAVENOUS
SCHEDULES: ETHICAL
PRODUCT_STATUS: MARKETED
COMPANY: BAXTER CORPORATION","{""din"":[""00060364""],""brand_name"":""10% DEXTROSE INJECTION, USP"",""active_ingredients"":[{""name"":""DEXTROSE"",""strength"":10,""unit"":""G""}],""dosage_forms"":[""SOLUTION""],""routes"":[""INTRAVENOUS""],""schedule"":[""ETHICAL""],""product_status"":""MARKETED"",""company"":""BAXTER CORPORATION""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[2238],""drug.txt"":[2238],""form.txt"":[2259],""ingred.txt"":[3287],""route.txt"":[2679],""schedule.txt"":[2255],""status.txt"":[12107]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""59976""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_0ff7fdee31a49189_fr,0.2.0,2026-07-02,hc_dpd_0ff7fdee31a49189,"[""59976""]","[""00060364""]","10% DEXTROSE INJECTION, USP",fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 59976
DIN: 00060364
NOM_COMMERCIAL: 10% DEXTROSE INJECTION, USP
INGRÉDIENTS_ACTIFS:
- NOM=Dextrose; CONCENTRATION=10; UNITÉ=G
FORMES_PHARMACEUTIQUES: Solution
VOIES_ADMINISTRATION: Intraveineuse
ANNEXES: Spécialité médicale
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: BAXTER CORPORATION","{""din"":[""00060364""],""brand_name"":""10% DEXTROSE INJECTION, USP"",""active_ingredients"":[{""name"":""Dextrose"",""strength"":10,""unit"":""G""}],""dosage_forms"":[""Solution""],""routes"":[""Intraveineuse""],""schedule"":[""Spécialité médicale""],""product_status"":""COMMERCIALISÉ"",""company"":""BAXTER CORPORATION""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[2238],""drug.txt"":[2238],""form.txt"":[2259],""ingred.txt"":[3287],""route.txt"":[2679],""schedule.txt"":[2255],""status.txt"":[12107]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""59976""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_1133522590dcac54_en,0.2.0,2026-07-02,hc_dpd_1133522590dcac54,"[""92681"",""92683""]","[""02442469"",""02442485""]",CLARITHROMYCIN,en,census,multi_variant,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 92681
DIN: 02442469
BRAND_NAME: CLARITHROMYCIN
ACTIVE_INGREDIENTS:
- NAME=CLARITHROMYCIN; STRENGTH=250; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: SIVEM PHARMACEUTICALS ULC

VARIANT 2
DRUG_CODE: 92683
DIN: 02442485
BRAND_NAME: CLARITHROMYCIN
ACTIVE_INGREDIENTS:
- NAME=CLARITHROMYCIN; STRENGTH=500; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: SIVEM PHARMACEUTICALS ULC","{""din"":[""02442469"",""02442485""],""brand_name"":""CLARITHROMYCIN"",""active_ingredients"":[{""name"":""CLARITHROMYCIN"",""strength"":250,""unit"":""MG""},{""name"":""CLARITHROMYCIN"",""strength"":500,""unit"":""MG""}],""dosage_forms"":[""TABLET""],""routes"":[""ORAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""SIVEM PHARMACEUTICALS ULC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[7667,7668],""drug.txt"":[7667,7668],""form.txt"":[7805,7806],""ingred.txt"":[10949,10950],""route.txt"":[9028,9029],""schedule.txt"":[7825,7826],""status.txt"":[35387,35389]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""92681"",""92683""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_1133522590dcac54_fr,0.2.0,2026-07-02,hc_dpd_1133522590dcac54,"[""92681"",""92683""]","[""02442469"",""02442485""]",CLARITHROMYCIN,fr,census,multi_variant,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 92681
DIN: 02442469
NOM_COMMERCIAL: CLARITHROMYCIN
INGRÉDIENTS_ACTIFS:
- NOM=Clarithromycine; CONCENTRATION=250; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: SIVEM PHARMACEUTICALS ULC

VARIANTE 2
DRUG_CODE: 92683
DIN: 02442485
NOM_COMMERCIAL: CLARITHROMYCIN
INGRÉDIENTS_ACTIFS:
- NOM=Clarithromycine; CONCENTRATION=500; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: SIVEM PHARMACEUTICALS ULC","{""din"":[""02442469"",""02442485""],""brand_name"":""CLARITHROMYCIN"",""active_ingredients"":[{""name"":""Clarithromycine"",""strength"":250,""unit"":""MG""},{""name"":""Clarithromycine"",""strength"":500,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""SIVEM PHARMACEUTICALS ULC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[7667,7668],""drug.txt"":[7667,7668],""form.txt"":[7805,7806],""ingred.txt"":[10949,10950],""route.txt"":[9028,9029],""schedule.txt"":[7825,7826],""status.txt"":[35387,35389]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""92681"",""92683""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
